"logFC","AveExpr","t","P.Value","adj.P.Val","B"
"O08804",3.15636063257531,6.07257105885712,9.53316149818391,3.14736108980778e-08,1.61418455892884e-07,8.97045419286068
"Q1HFZ0",-2.2932852688765,6.3964249087657,-9.51039364137754,3.25790438940448e-08,1.6673611727668e-07,8.93492092774218
"Q9R111",3.09173818687581,5.62946925233553,9.50826513464498,3.26844487611105e-08,1.66924149029957e-07,8.93159590717007
"A0A498U6I0",3.09808615929801,6.02605465034406,9.4615900317063,3.50880143670142e-08,1.78823821648242e-07,8.85854900548201
"A2AVJ7",2.446036160725,6.27177995714915,9.40866934660306,3.80390066017061e-08,1.93457792989012e-07,8.77541677453018
"Q9CQ22",1.58052765742158,6.52950486390349,9.3879975389091,3.92613938223426e-08,1.99257721048256e-07,8.74285369235
"Q9JKV5",1.92542121722864,6.50319888935274,9.3828471136993,3.95723172730307e-08,2.0041729852237e-07,8.73473263654708
"F7ACR9",2.74176509556548,5.49782954609246,9.36820595433112,4.04703630219816e-08,2.04539402300285e-07,8.71162961844234
"A0A0N4SVL8",4.50340818139114,5.39873446153141,9.34217400673379,4.212025260594e-08,2.12436377769793e-07,8.67048949455749
"Q7SIG6",-6.16786731234621,4.80907789734054,-9.33975904815627,4.22768450089349e-08,2.12784700241658e-07,8.66666887141595
"P84096",2.80232228528297,6.20308580265794,9.32759483715713,4.30749372570422e-08,2.16353662131962e-07,8.64741370958804
"Q3THE2",1.87562838949052,6.39071839386894,9.30835805014485,4.4369457290879e-08,2.22396186956963e-07,8.6169270397397
"P60060",1.15879642201966,7.36467406928411,9.28104846477136,4.62776961702344e-08,2.3132990248787e-07,8.57357045890578
"E9Q1W0",2.03119636350811,6.37525652549893,9.2801473649135,4.63421071623171e-08,2.3132990248787e-07,8.57213835357839
"Q6PKB0",3.04012171124892,6.15821780571901,9.27470319610702,4.67332628229068e-08,2.3280443016903e-07,8.56348394089065
"P60824",1.71622831045702,6.59235114454013,9.26441250569991,4.74821170878108e-08,2.36051179223861e-07,8.54711545924645
"Q8VDN2",2.32023903666497,6.16922175372975,9.24870179848121,4.86497389359313e-08,2.4136227623112e-07,8.52210130656919
"Q63918",2.82864283192808,5.89877894315819,9.23755405119143,4.94964684903283e-08,2.45062963136432e-07,8.50433416966218
"Q62219",3.89919796491043,5.13235338650743,9.23179728494338,4.99397592418799e-08,2.46755192514248e-07,8.49515325241326
"Q9WTU0",0.845264027701564,4.00639698656712,9.17674791843914,5.4394988274772e-08,2.68223562872152e-07,8.40715838202697
"P27546",3.32692637678801,5.92199857756556,9.16437791609538,5.54522688981935e-08,2.72883533788479e-07,8.38733487169787
"A0A1B0GS05",9.80922226256847,-0.0521873406978729,9.15408713213045,5.63482419409788e-08,2.76732477087918e-07,8.37082927932597
"P07356",2.42356212922365,6.2333291930986,9.14873887873786,5.68198693858592e-08,2.78486093703677e-07,8.36224603850001
"Q9CPY7",-3.81163867134942,5.76990698103261,-9.14465867746237,5.71824564149111e-08,2.79699298882593e-07,8.35569552017935
"Q3TBT3",3.14318808064729,6.04457494753646,9.12842621233255,5.86491392830564e-08,2.86297304411868e-07,8.32961525373376
"Q1HKZ5",-4.14312999142237,5.65683415048567,-9.10971746543018,6.03885945780797e-08,2.9419774232327e-07,8.2995166801046
"Q8CFX1",5.82918149895867,4.03632013363139,9.10635087757728,6.07073014734653e-08,2.95158899763988e-07,8.29409600205107
"A0A0R4J107",2.02529493012779,6.38764866885106,9.10447526127604,6.08856256320429e-08,2.95435041739514e-07,8.29107539838073
"A6PW68",-1.49474974815576,4.21905326336265,-9.09415890409991,6.18763134369225e-08,2.99644059691551e-07,8.27445366347114
"Q9JM76",2.01092925948722,6.39458499707706,9.08734985003242,6.25394336004948e-08,3.02253206924061e-07,8.26347579505038
"P48722",-1.05368081925925,4.43279510123086,-9.07506473622406,6.37547616389821e-08,3.07515526873741e-07,8.24365486344416
"Q8BVG4",1.61848788152967,7.01763499769038,9.06811529074555,6.4453183151526e-08,3.10268689586851e-07,8.23243439511038
"P56546",1.8048257651651,3.63250245580404,9.06018332447857,6.52601552459439e-08,3.13532484985948e-07,8.21962035230185
"Q7TN08",2.22084796733242,6.28345889215732,9.05309840362125,6.59899029043267e-08,3.16413124182284e-07,8.20816820209046
"Q91YR1",3.66375197136448,5.7638314579064,8.99610547339204,7.21804644517562e-08,3.45414781657912e-07,8.11582044131961
"Q6TEK5",-2.14943305855543,7.05543278696062,-8.99330907324329,7.24994450632797e-08,3.46259628583169e-07,8.11127906898385
"E9PWQ3",5.23041791895245,4.26890792513233,8.99030639931007,7.28435995678608e-08,3.47221157940136e-07,8.10640163608272
"G5E829",3.27269084601392,5.94544782894562,8.96846739286964,7.53987621454907e-08,3.58374867354029e-07,8.07089377757313
"Q6P9J9",1.12259967571351,6.9583202316183,8.96779944510996,7.54783760120374e-08,3.58374867354029e-07,8.06980684120824
"B8JK39",2.70858305864613,6.41611052395875,8.94529936758068,7.82122972591564e-08,3.70631763424969e-07,8.033160833353
"O35465",1.47320027245865,6.53589438078029,8.92477632512626,8.07964966097046e-08,3.82132846805821e-07,7.99968033184678
"P51885",6.1503796145074,3.45099333986961,8.90031674597422,8.39936276173445e-08,3.96482541238377e-07,7.95970987410116
"Q9Z1M8",-1.81554493364684,6.64991023932858,-8.89331364373265,8.49332048744725e-08,4.00140738468687e-07,7.94825215587266
"P82198",7.62477022667919,3.12144039576476,8.88376245520628,8.62324275686829e-08,4.05475882822956e-07,7.93261573150591
"A0A0N4SW28",2.82045458891485,6.04340932618517,8.87883039154108,8.69114558668973e-08,4.07879824734416e-07,7.92453692900428
"P21981",5.16605199998824,5.40733160767124,8.87284199054696,8.77434511643437e-08,4.10393156243668e-07,7.91472376913013
"O08553",2.27665984316031,6.33870714870085,8.8725471296216,8.77846323515867e-08,4.10393156243668e-07,7.91424046711465
"Q9JJ28",2.85473506854847,6.13330995730831,8.8680033510392,8.8421796058862e-08,4.12578476428203e-07,7.9067914639053
"D3Z5T2",2.61980358669137,6.23779352193603,8.85146873894203,9.07815854435331e-08,4.22777843320362e-07,7.8796632072623
"Q99KP3",1.25564956172937,6.88566439296115,8.84665895925227,9.14803415646576e-08,4.25217419395187e-07,7.87176544104837
"Q99K41",7.13235114525644,3.65883134594915,8.82095241601861,9.53116409579243e-08,4.42180532764721e-07,7.82950587315055
"Q9QZD8",1.97036073351053,6.80105901435909,8.81833475797026,9.57110933986894e-08,4.43187939147074e-07,7.82519802505301
"P26039",1.87517732421154,6.3960806746263,8.77217907051127,1.03049875503811e-07,4.76262827661149e-07,7.74909959034881
"A2AQ07",2.30965908168136,6.06167691660792,8.75243530010816,1.06366892934733e-07,4.90660183537641e-07,7.71646597300151
"E9Q0F0",-5.83560471097886,4.8315986437322,-8.73843771327203,1.08786121061562e-07,5.00713990929896e-07,7.693300361928
"O70400",2.39686760005985,6.08964987587975,8.73745377005305,1.089583303998e-07,5.00713990929896e-07,7.6916710386687
"A0A0R4J0Q5",2.15199130061141,6.22729992098744,8.689152697874,1.17772789202932e-07,5.40199340664768e-07,7.61153909340067
"P50608",2.86989012654537,5.69396189789316,8.68184781659279,1.19169504013821e-07,5.45557134980629e-07,7.59939465611468
"Q8C3X8",2.74931047222651,6.0206716763096,8.68070428966311,1.19389714442491e-07,5.45557134980629e-07,7.59749292227888
"Q8VED5",-6.97311605759577,3.68626263983506,-8.65354945780758,1.24746052198821e-07,5.68963701492184e-07,7.55228479813205
"Q3U4F0",2.27244777663825,6.31218931762844,8.6255782527759,1.30527074184982e-07,5.94215950081818e-07,7.50562012196159
"Q9ER72",-2.2054768816354,6.9274785984182,-8.61025907216086,1.33811397356509e-07,6.0802898499752e-07,7.48002098154967
"P28271",2.59045916700122,6.02962884699888,8.59087205220693,1.38092264807319e-07,6.26310253258569e-07,7.44758161327946
"A0A0R4J1N9",1.88301252915616,6.55576225410684,8.56934009160123,1.43015203482231e-07,6.47430092486599e-07,7.41149728099713
"P70362",1.00485186372411,7.10942526884302,8.54262600237401,1.49379433265364e-07,6.74984019085686e-07,7.36664651460694
"A2AX52",5.34285932735805,4.54886226388949,8.52196301207658,1.54505011558898e-07,6.96849133765643e-07,7.33189268523147
"Q8VCQ8",2.26044772287591,5.94358264277522,8.48779975470163,1.63386969141284e-07,7.35543929597149e-07,7.27431271425606
"P08207",2.48485912817288,6.07994098983507,8.48499848901362,1.64138572495607e-07,7.37561681583771e-07,7.26958474273738
"Q61469",4.33227524409874,5.6551082777424,8.4720902824601,1.67648983129712e-07,7.5194590034747e-07,7.24778531660486
"P14602",4.72995550473973,4.89583685150809,8.45514218078959,1.7237771668461e-07,7.71731545599056e-07,7.21913089424272
"Q6P4S8",1.21827983137332,6.67768854819355,8.42543827709335,1.81005083449145e-07,8.08866466663368e-07,7.16882116324907
"Q99NB1",-1.01561566868925,7.72576462212767,-8.4020028008735,1.88130077818509e-07,8.39163704911551e-07,7.12904831643659
"Q3V3R4",4.54092809225378,4.91138229432045,8.3792070954613,1.95342407996986e-07,8.69738816558007e-07,7.09029341962361
"P15864",1.84991040841995,6.31950516574464,8.37734528037681,1.95944102683681e-07,8.70822876826379e-07,7.08712519698424
"A0A075B5M7",-2.08803639455795,6.89656008858219,-8.36262730592854,2.00769370753263e-07,8.90639307118947e-07,7.06206410730914
"A0A0A6YX05",2.58257354157959,6.18980379709066,8.31052793843001,2.18872741157949e-07,9.69179660755872e-07,6.97312688835798
"P63158",1.80684152821901,6.42163899928196,8.30443270301869,2.21099571637152e-07,9.77260106636212e-07,6.96269895597066
"P12815",1.84857735507145,6.39414749734678,8.29355446302501,2.25132889143148e-07,9.92295696743417e-07,6.94407613773654
"P21956",3.85888298402598,5.73253789732459,8.29306101874403,2.25317657179089e-07,9.92295696743417e-07,6.94323103051855
"Q05D44",-1.03069192468772,7.29579431727984,-8.27240449883352,2.3319640008692e-07,1.02393513211569e-06,6.90782489487546
"Q3TEA8",2.80236563704219,6.15421567994417,8.27202367282342,2.33344328750347e-07,1.02393513211569e-06,6.90717162340663
"O89112",1.67322657122389,6.53303991182247,8.26180498617868,2.37350548634534e-07,1.03963816888388e-06,6.88963538789138
"P08032",1.5902097423174,7.07405393982652,8.22686179669513,2.51602055479095e-07,1.10008021019727e-06,6.82956699816901
"E9PZP8",4.5970684954138,4.46979476749053,8.19855141481446,2.63803460830434e-07,1.15135765400141e-06,6.78078404112154
"Q64727",3.41746375016938,5.09073536265324,8.18630030420755,2.69273804910008e-07,1.17312655866708e-06,6.75964117667659
"O88186",2.56098042842781,5.96091574115334,8.16588806699547,2.78653165461319e-07,1.21181725444806e-06,6.72437038612391
"Q3UJU9",-2.21427768645486,7.74449036900165,-8.16408875991759,2.7949615775942e-07,1.21331278484491e-06,6.72125870996213
"A0A0B4J1J5",-3.30422535859645,5.98406304713022,-8.12999299318883,2.95984307547976e-07,1.28259866604123e-06,6.66221431627672
"P13020",1.85958135935489,6.4268421809886,8.09188975183255,3.15619362559242e-07,1.36525030316996e-06,6.59604991856565
"E9PWK1",5.08567128781157,5.41862883852112,8.08069507017224,3.21643277782794e-07,1.3888362491829e-06,6.57657470365965
"P10493",6.34998844689631,4.30531156818671,8.07086399757965,3.27032506896455e-07,1.40960287990298e-06,6.55945816311627
"A2A513",-5.3088091079005,4.90289454028955,-8.06103434808776,3.32515357097984e-07,1.43069881965522e-06,6.54233140071429
"Q5SV64",3.29499320047522,5.58566420048882,8.0432819042728,3.42662178430883e-07,1.47175221866692e-06,6.51136810002506
"P10922",3.52090389846185,5.5973752622965,8.02778877501333,3.51781991578019e-07,1.50825753355585e-06,6.48431153215077
"Q3V0T4",2.56889073864505,6.23856307951135,8.0206492221861,3.560696017005e-07,1.52395281995408e-06,6.47183266643671
"Q8VD75",2.30606150426631,6.32103393115401,7.97010391470155,3.88029282567904e-07,1.65781930742104e-06,6.38329477461254
"Q8BP67",2.52297922061014,6.22102427065393,7.95276287434228,3.99672743663866e-07,1.70456919271378e-06,6.35284153047341
"Q922H2",-1.45047658173845,7.19780390419611,-7.9332530792037,4.13209798062551e-07,1.75921719630484e-06,6.31853210504683
"A2AMW0",1.71145210673814,6.45294637771693,7.92184720357102,4.21344897200088e-07,1.79071581310037e-06,6.29845068350156
"Q62465",3.23378992610654,5.92612318136477,7.90846846304245,4.31100732678188e-07,1.82898059535894e-06,6.27487382972901
"Q91XV3",3.57957834422441,5.74722621908652,7.90528853066248,4.33454067011975e-07,1.83576103990612e-06,6.26926646420896
"Q9CQ80",-2.19889724097342,6.46013967828788,-7.9022394767327,4.35723144677525e-07,1.84216167775837e-06,6.26388862539197
"Q3UHD6",0.716647867762648,4.04187164999183,7.88999023770252,4.44964679543089e-07,1.87796724994661e-06,6.24227132197545
"G3X8Q5",3.80496728952234,5.06893023547148,7.86935180345851,4.61001343112031e-07,1.94052355622795e-06,6.20580383384156
"Q8K0E8",3.4370197466257,5.19452644463948,7.86886952664336,4.61383223159094e-07,1.94052355622795e-06,6.204950989063
"A2ACZ1",1.54185726388768,6.77335716092839,7.85099825096153,4.75769644713674e-07,1.99757514041268e-06,6.17332613720429
"E9Q3M3",2.26108241841779,6.19655135625996,7.80467932704842,5.15279137640575e-07,2.15973031655903e-06,6.09116286163328
"Q99JI6",2.29372422734784,6.31265027656264,7.76883607390675,5.48196658213407e-07,2.29374539779138e-06,6.02738582180133
"P01027",4.66532375412635,5.19247484419418,7.75378228422116,5.62669421094977e-07,2.35025663691046e-06,6.00054903341157
"P02089",4.56302630716764,5.24154795552446,7.73990088581087,5.76368618791624e-07,2.40334839156508e-06,5.97577548410114
"Q08857",4.73358705900982,5.1680271041702,7.73683806715365,5.79437844267572e-07,2.41200924557272e-06,5.97030593409569
"P05480",2.27679179422026,6.24694580868629,7.73227726707879,5.84039834272987e-07,2.42700997797886e-06,5.96215898144158
"Q9D7N9",1.3849826092033,6.46337394460565,7.72268278659634,5.93845934758357e-07,2.46354857917673e-06,5.94501129510377
"Q9QZ85",3.54464582014638,5.75094403930775,7.71287981411708,6.04042750891736e-07,2.50158079628247e-06,5.9274782718716
"Q06890",4.15462999127299,5.82609538707793,7.70833184102072,6.08835334051682e-07,2.5171406412919e-06,5.91933966900776
"A0A2R8VI30",2.18428727063923,6.18702916109499,7.67978771289905,6.39834964396778e-07,2.64081290059179e-06,5.86819672412761
"P97449",3.12132765626989,6.0918250025171,7.67397946642272,6.46342073234829e-07,2.66314844073537e-06,5.85777664550042
"Q8BT60",2.59098903558099,6.24585948263725,7.64563406067279,6.79103562943717e-07,2.79340230374987e-06,5.80685972210026
"F8VQJ3",3.0014208447495,5.70968625916466,7.62444292651086,7.04725297679561e-07,2.89389729503212e-06,5.76872366479546
"P28653",3.93203546735627,5.27897387236305,7.60116482155511,7.34036151597214e-07,3.0091768710503e-06,5.72676239357316
"Q9D338",1.17640268034304,3.97808050379762,7.59470396578854,7.42394858423612e-07,3.0383196983633e-06,5.71510311188384
"D3Z6Q9",2.16164741984067,6.35955342315791,7.56992935526095,7.7537851704421e-07,3.16797508392349e-06,5.6703427855844
"P27601",2.92464080255149,6.00834968723808,7.54603293424716,8.08643126094932e-07,3.29834134150466e-06,5.62709091204077
"Q8K1T1",1.98657416362998,6.41162357773115,7.53794657735556,8.20233858659638e-07,3.34001425527903e-06,5.61243743220758
"Q99KC8",2.10311873231768,6.33092061054807,7.53470428136389,8.24929808457434e-07,3.35351900394653e-06,5.60655951930653
"O08749",2.69721945748651,6.08034570510406,7.50774972221349,8.65071506828424e-07,3.5108327764606e-06,5.55763919705623
"P53994",1.85362712745646,6.39382473459488,7.49759443841748,8.80718793720813e-07,3.56837897922549e-06,5.53918281344519
"P01837",-3.36281493092255,5.68616021877075,-7.48569257847793,8.99433544930723e-07,3.63814134397103e-06,5.51753448989266
"A0A087WS26",2.35817054165576,6.2200514254678,7.47787225432777,9.11955751271449e-07,3.68266516834035e-06,5.50329969048055
"E9PV24",3.70344798503595,5.27492527049767,7.46984166286714,9.25003956186167e-07,3.72916188638238e-06,5.4886735773019
"P97369",-2.13394385966642,7.30787395892625,-7.44505989175275,9.665108986505e-07,3.89004634870756e-06,5.44348372761175
"P19973",1.74020197730624,6.35475735015121,7.433237726812,9.86991497968304e-07,3.96069452945542e-06,5.42189668730806
"P08752",1.56632001251901,6.47718777021151,7.43304879310028,9.87322453661039e-07,3.96069452945542e-06,5.4215515449842
"P31428",1.70418030288548,6.41455910304355,7.42836049613597,9.95572117250634e-07,3.98720892427725e-06,5.41298546553676
"H3BIX4",1.68854144406227,6.39875585439357,7.40426010868678,1.03912865075472e-06,4.15350629502181e-06,5.36890435300056
"Q9D6K5",1.29250730142469,6.87446542792945,7.4035118918016,1.04051227217947e-06,4.15350629502181e-06,5.3675345626932
"Q99L43",2.00613472843321,6.43434606270126,7.36725326397426,1.10991753352251e-06,4.42329430162822e-06,5.30106384726704
"Q8K124",2.60790468294443,6.25220540999093,7.33384025798623,1.17815152615526e-06,4.68753905087304e-06,5.23965256754634
"P10605",3.57626959059685,5.82081384373439,7.31523618227384,1.21802469251182e-06,4.83826475081086e-06,5.20539388241204
"O35682",3.38663938436813,5.73949729738376,7.30949410547572,1.23061339316601e-06,4.88029552819997e-06,5.19481061832136
"P48771",-1.93730708830885,6.34329625649601,-7.30403031522809,1.24271789009038e-06,4.92027229773571e-06,5.1847361259802
"Q3U367",-1.73282753810531,6.38194614797323,-7.2764258546424,1.30579778478104e-06,5.15964363242975e-06,5.13377548551221
"Q9CR16",-1.94024764387679,6.32933391380797,-7.27573397725591,1.30742101093243e-06,5.15964363242975e-06,5.13249688522887
"Q60847",4.92123295884545,4.45832872861511,7.25031339122793,1.36854190037006e-06,5.39209944862173e-06,5.08547433220524
"P47754",1.53829080159822,6.47979726367714,7.22796718194141,1.42472884858882e-06,5.60439454841329e-06,5.04406647746327
"E9Q6R7",3.8700200398658,5.82700641466873,7.2249274590446,1.4325555085907e-06,5.62607825748627e-06,5.03842860366675
"O55098",1.52175026876063,6.64908965785792,7.18325779934119,1.54447763833934e-06,6.05584699806925e-06,4.96101641050267
"Q9ERU3",2.16334188379864,6.17030623796492,7.1516774960877,1.63534492572123e-06,6.40180920197794e-06,4.9021912067606
"Q9R1Q7",1.17868605390594,6.62541296968221,7.14699077657839,1.64929734050492e-06,6.44604796586408e-06,4.89344966119962
"Q501J6",2.23481752283881,6.2846267010583,7.1455534779931,1.65360098327583e-06,6.45249436652254e-06,4.89076825384383
"Q9CWK8",2.3096375954942,6.30172691811107,7.12488824859334,1.71678712667277e-06,6.68831651432934e-06,4.85218451900038
"Q8K2Q9",-1.6203028252726,7.4302886625866,-7.11863926167523,1.73638513187492e-06,6.75384360894067e-06,4.84050574328323
"P68033",1.69891335401898,6.44777348554169,7.11036154522196,1.76270486123443e-06,6.8452644052091e-06,4.82502731902752
"Q8CIH5",2.20011706425255,6.36127574812261,7.09693340935451,1.80628766343048e-06,7.00332585294975e-06,4.79989843977782
"Q99MQ4",2.21319362426562,6.39918962888385,7.09089679628332,1.82624436597822e-06,7.06942683709086e-06,4.78859380693475
"A2ADH1",2.02339993466896,6.60066598589649,7.05707617931913,1.94237898914701e-06,7.507032309406e-06,4.72516742141883
"E9Q4S7",3.37553271813107,5.70935213719698,7.05300888437741,1.95685437114245e-06,7.55097297817032e-06,4.71752928091697
"O88668",-2.25962141838439,5.98346820267571,-7.00551137904805,2.13445292535533e-06,8.22322513714549e-06,4.62816600063191
"P42669",3.21698848235607,5.9866172535385,6.99578438808174,2.17284787743891e-06,8.34408580467237e-06,4.60982767343981
"Q61555",4.48532687561444,4.77781071135766,6.99546653466708,2.17411458529256e-06,8.34408580467237e-06,4.60922820738188
"P06800",2.20968010211832,6.32380560503524,6.99496343595459,2.17612110249374e-06,8.34408580467237e-06,4.60827934394684
"O08900",1.39642594574939,6.46924579069775,6.98831806008921,2.20280651850237e-06,8.43251234621106e-06,4.59574269710557
"Q9JHU4",2.32673543012862,6.27329660618353,6.98749875306803,2.20612005437689e-06,8.43251234621106e-06,4.59419664279539
"P05622",2.07573175011114,6.33789630130823,6.98622258530283,2.21129161231691e-06,8.43901084700534e-06,4.59178829912912
"Q3U962",-1.72464888268598,6.88146850083287,-6.97954003311835,2.2385787717454e-06,8.52975704406438e-06,4.57917359948335
"P07724",2.54292689861547,6.04872537725916,6.96076346866747,2.31714099182966e-06,8.81528912541144e-06,4.5436966201598
"P55288",-0.853131225323192,4.68118577138562,-6.9400028242603,2.40735262525282e-06,9.14417848748374e-06,4.50441536435837
"Q3TCR7",3.5908159071872,5.74457640297943,6.93110814410564,2.44711365433071e-06,9.28070716642427e-06,4.48756789266406
"P97822",-1.23758517630718,6.53287611536351,-6.91853286083265,2.50449687112221e-06,9.47276772162548e-06,4.46373072114922
"Q99JI4",-1.27421482572466,7.52235245546589,-6.9183050962436,2.50554901069732e-06,9.47276772162548e-06,4.46329878325746
"G5E8J2",2.14191507434881,5.85036730456271,6.91043277104023,2.54219853799699e-06,9.59640472961285e-06,4.44836522060009
"Q99L04",2.44400285772847,6.22028780591766,6.90879965241617,2.54987108380106e-06,9.61044434840367e-06,4.44526619531487
"P46638",1.69430280418815,6.3715069348648,6.88997562128656,2.64006696068465e-06,9.93498882573435e-06,4.40951948150555
"E9QA15",2.79835942797274,5.94590458231025,6.88103484824152,2.6840630515482e-06,1.00849416975482e-05,4.39252424866008
"Q9CXT8",0.720495391207154,3.87647451664623,6.86957551028843,2.74157001197571e-06,1.02851183628286e-05,4.37072577475009
"O08999",1.52068655039503,6.51040112940665,6.85897769357893,2.79589415745795e-06,1.04727560813255e-05,4.35055035013564
"Q8VCM7",3.60046085340833,5.30554252370224,6.85612090781473,2.81072864585709e-06,1.05121251355055e-05,4.34510919634779
"Q8R0X7",2.68430714247223,6.28523364191132,6.8448774357791,2.86991232343265e-06,1.07169844212976e-05,4.32368371429921
"Q08093",2.62585665213005,6.18920659925848,6.8304270920447,2.94788472551584e-06,1.09912695824065e-05,4.29612220068024
"Q08091",6.97924926523614,3.02976668490959,6.82773230623839,2.96266747363687e-06,1.10294711001703e-05,4.2909792511408
"Q8BMD8",2.35458040314584,6.14549739032686,6.81222648114966,3.0492382039408e-06,1.13344007244344e-05,4.26136764593673
"A0A1Y7VJW9",4.58003512522242,4.11807590397911,6.79366223797046,3.15635420730591e-06,1.17146520274209e-05,4.22587274172283
"E9QPX1",2.90051915750898,5.72906394334862,6.78484597702109,3.20858684669148e-06,1.18903576590046e-05,4.20899976129976
"P56960",-1.64115216737777,7.43165859365842,-6.7777071859299,3.25153910290863e-06,1.20234825644398e-05,4.19532953557732
"O88322",6.21181604336221,4.24329878217577,6.77723483537148,3.25440210917376e-06,1.20234825644398e-05,4.19442477930348
"Q99LB4",1.96484407848699,6.29808383401794,6.76322101783707,3.34054533626776e-06,1.23230132207389e-05,4.16756857909778
"P56528",1.94056174221208,6.35918994614636,6.75967823326911,3.36269591060702e-06,1.23859299374025e-05,4.16077497229274
"P14733",1.33950735282933,6.47071575973436,6.75272734908817,3.40659960413438e-06,1.2528659058473e-05,4.14744112408301
"O89079",1.41040733659014,6.68159451511443,6.74556590251249,3.45245667259531e-06,1.26781301677934e-05,4.13369656020808
"A0A1W2P6G5",-1.43288655968947,6.54740254810576,-6.74283888660562,3.47008686144478e-06,1.27236518252975e-05,4.12846093851203
"O35887",-3.57186026830963,5.69542360405068,-6.73936368560354,3.49268974170609e-06,1.27728431438209e-05,4.12178742116149
"E9Q906",3.70966781770593,5.42325242730242,6.7391612683463,3.49401097928463e-06,1.27728431438209e-05,4.1213986641019
"D3Z0T5",1.80117885833571,6.63804059097226,6.73254334190642,3.53749544848978e-06,1.29123895424604e-05,4.10868542246862
"A0A0N4SV17",-0.949929092225254,7.66027423680718,-6.72676343295804,3.5759335288835e-06,1.30331250505484e-05,4.09757722447379
"P62874",1.33853931515101,6.51240491745552,6.72307384932674,3.6006970384723e-06,1.31037342822248e-05,4.09048400052018
"P51437",3.9563957660494,5.43912706780308,6.70120340595313,3.75119009827614e-06,1.36310061717628e-05,4.04840054832844
"Q05144",1.62958125744869,6.45023641061496,6.68675366930688,3.85419305667593e-06,1.39843930160883e-05,4.02056092516119
"P15105",1.25303895136169,6.80696325683096,6.6733579632009,3.95230780725165e-06,1.43190168098789e-05,3.9947270452264
"Q6PFA2",2.65423680554867,6.20312111392057,6.67203557102823,3.96213315171172e-06,1.43332525175762e-05,3.99217548193516
"Q8C522",2.83031154716849,5.97891368301395,6.66869246301672,3.98708567977342e-06,1.4402088094397e-05,3.98572389094029
"Q9DCT8",2.814220359161,6.00145915439573,6.66239858054923,4.03450630653894e-06,1.45517579097866e-05,3.9735737788358
"A2A6H0",1.87715645453271,6.38945460510067,6.64354896814064,4.18006270477542e-06,1.50544184226801e-05,3.93715355548525
"Q5SUA5",1.75809750737522,6.43128569072892,6.6342070322214,4.25421199271169e-06,1.5298800819944e-05,3.91908594034782
"Q3UND0",2.23062758172672,6.29757903312631,6.6262795070709,4.31820583353494e-06,1.55059946548352e-05,3.90374468866895
"Q9DBG3",1.74194618801381,6.40756250943461,6.62479791375314,4.33027623953393e-06,1.55264034488304e-05,3.90087659522297
"Q8R2Q8",2.31663442096826,6.00816023413527,6.62348247231777,4.34102238402144e-06,1.55420109212903e-05,3.89832989552001
"D3Z5H3",-2.10743314760284,6.8537774384201,-6.60645943346006,4.48261244888707e-06,1.60253395047713e-05,3.86535237180754
"Q99LD8",2.3932656906231,6.22857291444578,6.60401114637875,4.50336723333991e-06,1.60758968344336e-05,3.86060629580033
"A2ATI8",1.61916090854682,6.51588847305928,6.60068620071885,4.53171357456379e-06,1.6153366128687e-05,3.8541595102518
"P08556",2.20733176573328,6.23611731861391,6.59854213034665,4.55009072819969e-06,1.61951252712349e-05,3.85000155842125
"P28798",-1.95765882156221,5.75135005665293,-6.59413837074949,4.5880791030237e-06,1.63064624260974e-05,3.8414595134538
"P28293",-2.07222229191746,5.87230549696678,-6.5826355723806,4.68886767735532e-06,1.66403464578843e-05,3.81913514180152
"A0A0G2JDW6",-0.656078468110246,7.89109326333856,-6.56508380912886,4.84710942591733e-06,1.71768557061298e-05,3.78503708369073
"Q9D819",-2.80112680813627,6.71418735265221,-6.55684441259419,4.92329587859275e-06,1.74214443680626e-05,3.76901613812971
"A0A286YDB7",-1.20873400407388,6.60585990392346,-6.55039664459676,4.98378228583679e-06,1.76098470012634e-05,3.75647258921432
"P27005",3.45711368790573,5.53494275350069,6.52598683813402,5.21984731333159e-06,1.8395051897896e-05,3.70893542998039
"B1AUY3",0.935951250042367,7.09545206123652,6.52585657729763,5.22113772503014e-06,1.8395051897896e-05,3.70868153958102
"D3Z598",6.50414286392985,3.78169593350809,6.5244128600555,5.23546190761463e-06,1.84188247429973e-05,3.7058674504314
"Q80X90",2.29932551774983,5.71765103629837,6.52136583420975,5.26582773112515e-06,1.84921691226423e-05,3.69992728845529
"Q8K2C9",-1.28291726004857,7.45321239437377,-6.52079634734683,5.27152332455415e-06,1.84921691226423e-05,3.69881693984718
"P13634",-3.44966813632099,5.35564779356277,-6.5111822454058,5.36864759967578e-06,1.88057382057807e-05,3.68006548745546
"O35930",2.66305513575147,5.65024013877538,6.50884348783684,5.39255398542178e-06,1.88623003432523e-05,3.67550209334109
"Q60973",1.79438463130429,6.43887391460005,6.50674617778409,5.41408628820746e-06,1.89104077106786e-05,3.67140919549325
"A0A494BA97",1.3121730415854,6.49461500350564,6.50390484519866,5.44339959891414e-06,1.89855156742615e-05,3.66586340792591
"P08730",-5.13317663749383,4.82140319882685,-6.49877784539364,5.49671100453661e-06,1.91439891862872e-05,3.65585368603823
"Q64521",1.69662031577878,6.44486471239542,6.49516549253545,5.53459798430113e-06,1.9248365808063e-05,3.64879899936089
