"logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Q6PFA2",1.3910689418378,6.20312111392057,3.51982490109267,0.00248118338359371,0.0100422632735977,-2.39699073155337
"P70362",0.477500831182162,7.10942526884302,3.51550077132874,0.00250501721718724,0.010112116745496,-2.4064007481598
"D3Z7X7",1.72036254167967,6.22750646003455,3.51181130364171,0.00252553222734922,0.010165770231486,-2.41442803895141
"D3Z3S1",1.06950084794139,6.49767342910752,3.51073862554005,0.0025315279575157,0.010165770231486,-2.41676162097353
"Q9CZE3",2.86485247346888,6.02257890178066,3.49978873898684,0.00259354500765484,0.0103876880775342,-2.44057558301494
"Q9CQ10",0.759894219500865,6.5445988885809,3.49843974199319,0.00260128874828436,0.0103916418048347,-2.4435084829469
"Q921X9",1.64289282579088,6.50468842308356,3.48965134902273,0.00265230102938018,0.0105679766403801,-2.4626106380548
"P97371",1.05813397004225,6.4930180564153,3.48097725470316,0.00270362112318077,0.0107446234817882,-2.48145578362597
"P27046",2.09040948641555,5.91523050831814,3.4779069025428,0.00272202141495163,0.0107898683922567,-2.48812429693668
"Q62086",0.432494696355392,7.94054453659431,3.46006910801516,0.00283139964984499,0.0111945826772792,-2.52684455354452
"P84091",1.95643096773265,6.0576901671829,3.45429529503227,0.00286772688404617,0.0113017019031058,-2.53936962074934
"Q7TMM9",2.51294485873042,5.9828043734217,3.45343333712217,0.00287318949552299,0.0113017019031058,-2.54123911296777
"Q8BVG4",0.650953093694768,7.01763499769038,3.44835391005093,0.00290558976370261,0.0113813750839182,-2.55225400991851
"P51150",0.986431467601766,6.4891107407446,3.44794017323887,0.00290824473860849,0.0113813750839182,-2.55315107335133
"P09581",1.06281993547152,7.19075963211498,3.44294445500059,0.00294049258486069,0.0114783695317658,-2.56398113238395
"Q9WV54",1.44687706113359,6.14541268924501,3.42776848907345,0.00304063901812511,0.0118392476199403,-2.59686173640043
"Q99KV1",0.994758952463338,6.4594616553536,3.4186851022863,0.00310218550661571,0.0120483871443812,-2.61652819456766
"E9QA05",0.94294048228582,6.46687631458991,3.41517566367286,0.00312629275586797,0.0121114313816749,-2.62412367241338
"P24668",1.04521194139024,6.50662543850011,3.40118583310629,0.00322424551691514,0.0124475700527342,-2.65438604437664
"Q9Z2K1",-3.55915566460131,3.66063713918435,-3.40028264582099,0.00323067251500708,0.0124475700527342,-2.65633891360146
"Q9JHR7",-0.50563483915736,6.91200470898155,-3.39934761782764,0.00323733941553554,0.0124475700527342,-2.65836051560513
"A0A1W2P8C6",-1.69575496476186,6.25793180868332,-3.38880499028768,0.00331345651656379,0.0127084691333544,-2.68114646580639
"D3YTP8",1.17525886350934,6.64288057675709,3.38656118218429,0.00332988325598846,0.0127397026062444,-2.68599412965636
"P47753",0.866748508497916,6.5460468982312,3.3811440382693,0.00336987371443353,0.0128607091136446,-2.69769487106539
"P53994",0.85161122395819,6.39382473459488,3.37822967496413,0.00339158382330485,0.0129115245550566,-2.70398809490931
"Q9Z1M8",-0.71522606893976,6.64991023932858,-3.37155948379154,0.00344179310129077,0.0130703155303338,-2.71838722023936
"Q9EQH2",1.14948187642684,6.45528576104882,3.36076175424493,0.00352463045563248,0.0133519252235536,-2.74168355837733
"D3Z6I8",0.778606112626341,6.32838077653567,3.35630562111794,0.00355938707021562,0.0134504602309377,-2.75129301834867
"Q8VDD5",0.697598341975149,6.20976468453317,3.35461361433271,0.00357267258436393,0.0134675745949797,-2.75494102590139
"Q99LX0",0.97448092269469,6.50504377618018,3.34080859060197,0.0036829107239584,0.013849185069555,-2.78468977214015
"O09061",1.08236705228961,6.50219562570751,3.33730742530138,0.00371139751991121,0.0139098190584216,-2.79223015741223
"P01899",0.907974954530053,6.48030605375432,3.33660689598789,0.00371712329844685,0.0139098190584216,-2.79373865916009
"O08529",1.59215918509717,6.08963570270556,3.32349387483153,0.00382592274148475,0.0142822067388436,-2.82196265699892
"Q8BH95",1.34944270825849,6.35625995083562,3.31826816255175,0.00387014939630344,0.0144123239019726,-2.83320321972824
"Q9WU81",0.803042827804832,7.19862614120069,3.29626709089249,0.00406193545406551,0.0150899920974704,-2.88048265456768
"P99029",0.69699135909837,6.56660023456179,3.29468336198206,0.00407609632165871,0.0151061111872557,-2.88388317312702
"Q8R0X7",1.28097141133709,6.28523364191132,3.28635678387921,0.00415135073655632,0.0153480226750568,-2.9017552646953
"Q8C605",1.18406656414286,6.48454012669616,3.28381817472717,0.00417456491166778,0.0153968365327219,-2.90720196034698
"P08905",2.18832765049344,6.0121952802012,3.28137295050937,0.00419704579710077,0.0154279345973773,-2.91244733771669
"Q61768",2.53428049993805,5.90772585527031,3.28072109329419,0.00420305890526729,0.0154279345973773,-2.91384551151416
"Q9CR51",0.80682125993771,6.54441862127778,3.27487818094303,0.00425733687580191,0.0155899621785318,-2.92637502089784
"Q99LI8",0.606689318704515,6.67693924786832,3.27183141451053,0.0042859126438126,0.0156244932600998,-2.93290633899078
"O70503",1.47311025183745,6.32286618129242,3.27170688358383,0.00428708462663338,0.0156244932600998,-2.93317326300181
"Q9Z256",1.46504459268001,6.30432188377366,3.26745021322205,0.00432733484094694,0.0157339030387149,-2.94229566861468
"Q7TPR4",1.46196883521578,6.31106873462959,3.26016818959442,0.00439705486977572,0.0159496943153657,-2.9578948998261
"P56528",0.94330202533417,6.35918994614636,3.25750239542935,0.00442285285385196,0.0160055239746454,-2.96360329825995
"P97310",-1.27284955906002,6.52667826965781,-3.25404428381462,0.00445654004338,0.0160889868334241,-2.97100659896539
"A2APM3",0.728539946114256,6.54369820253734,3.25295470405586,0.0044672062988176,0.0160889868334241,-2.97333882117986
"Q3TEA8",1.10141121570343,6.15421567994417,3.25192603080269,0.00447729932685663,0.0160889868334241,-2.97554049558767
"A0A0R4J293",1.73530959572148,5.9403572174216,3.24430652337751,0.00455276005643035,0.0163215918858421,-2.99184313514181
"Q9R0X4",1.25740766433592,6.3326938243322,3.24325675983454,0.00456325390826536,0.0163215918858421,-2.99408844790577
"Q3U4F0",0.865579268975158,6.31218931762844,3.23819242723029,0.0046142134948885,0.0164319464405794,-3.00491784204562
"P11438",0.807917259658214,6.52418415214224,3.23806773710344,0.00461547520307563,0.0164319464405794,-3.00518442106293
"Q9CWK8",1.04929909015963,6.30172691811107,3.23089690925054,0.00468860750266853,0.0166537605983931,-3.02051076869262
"Q8VE37",1.53128355606506,6.15480725368877,3.22386816077092,0.00476139383779752,0.0168733265496142,-3.03552500752122
"A0A075B5P6",-1.36288505018567,6.19036691090099,-3.21347816756168,0.00487102202483084,0.0172221422395168,-3.05770378645445
"Q3TGS7",0.718268044633766,6.67452022953028,3.21057314907712,0.0049021140909297,0.0172923198895639,-3.06390158935438
"E9Q8P6",1.20243252540639,6.42105321968988,3.19426779452554,0.00508027258951506,0.017879769434037,-3.09866136468881
"Q8VE70",0.700411753242411,6.55242514518507,3.18157775009842,0.00522330473302091,0.0183411933319319,-3.12568137538799
"Q921T2",1.00699473669637,6.4325401964681,3.16877510935125,0.00537160021240763,0.0188189547304851,-3.15291163744296
"O88668",1.02354458793121,5.98346820267571,3.16659074995974,0.00539731036781547,0.0188269661862031,-3.1575546127804
"Q8CCF0",-0.7866549241594,6.76437288444988,-3.16650099480674,0.00539836936808554,0.0188269661862031,-3.15774537347512
"E9Q4Q2",1.6723326541065,6.25833158052449,3.15811350562015,0.00549823393858995,0.019131863795365,-3.17556510819829
"P08752",0.686699691275748,6.47718777021151,3.14736557365216,0.00562884796477798,0.0195421403382134,-3.19838056798825
"G5E823",-0.723117746302077,6.92859517655132,-3.14475937532117,0.00566097404141828,0.0196094100804084,-3.20390966897859
"P24063",1.53952468691398,6.37251563249252,3.13655420379889,0.00576329261183113,0.0199189753640366,-3.22130867403572
"Q8VI51",0.63451819975919,7.15021584517238,3.12968556733025,0.00585033270024875,0.0201744656793331,-3.23586365609117
"Q64133",0.858181489528429,5.51280426577349,3.12177230054198,0.00595220343653598,0.0204225078093065,-3.25262095596386
"Q9QZM0",0.603582716232739,6.88201485858778,3.11951286733282,0.00598160670343998,0.0204225078093065,-3.25740334168389
"Q5SUA5",0.838389510805236,6.43128569072892,3.11946208146807,0.00598226923591091,0.0204225078093065,-3.25751082513453
"O89112",0.656919423306898,6.53303991182247,3.11857392223899,0.00599386740686664,0.0204225078093065,-3.25939044799957
"P40237",1.33251097086454,6.45309286978573,3.1181126260715,0.00599989998021071,0.0204225078093065,-3.26036663407041
"Q8CI51",1.20457515888206,5.27644191011935,3.11795723945256,0.00600193337438657,0.0204225078093065,-3.26069545085049
"Q8BP67",0.991591861460747,6.22102427065393,3.11638127836285,0.00602259451656252,0.0204475725529209,-3.26403010643807
"Q9QZD8",0.712144522741192,6.80105901435909,3.09719489434823,0.00627976864824803,0.0212613632444105,-3.30458812226033
"P50516",1.29028774131378,6.3989247136876,3.09645227887215,0.00628993516008244,0.0212613632444105,-3.30615645626068
"Q9WV92",0.661573495635304,7.13626823259194,3.09489021458013,0.0063113724896596,0.0212870414234571,-3.30945502639302
"O09131",1.43620090607368,6.3781035414531,3.09091001164245,0.00636631840670568,0.0214253779201605,-3.3178576884939
"O89023",1.38870293304983,6.28842576538376,3.08236033430892,0.00648592732044941,0.0217802537529502,-3.33589615002838
"Q9ERR7",1.20451315192854,6.64586910510359,3.08109223725726,0.00650385344976809,0.0217928684220987,-3.3385703616427
"Q9R226",1.01474261622111,6.49639270869605,3.07746139311424,0.00655544754742811,0.0219179963650966,-3.3462253977898
"P29351",0.7741958456267,6.5011158160873,3.07577882893137,0.00657949179025598,0.0219506689228063,-3.34977188618317
"Q99LC5",0.71097813398883,6.57964008707245,3.07378185965816,0.00660814054162272,0.021998528469731,-3.3539803148227
"P22907",-1.24762357260795,6.42172482851216,-3.06220444179583,0.00677664276907769,0.0224652365581818,-3.37836232197168
"P25206",-1.01629678271091,6.40400975043769,-3.06214296466974,0.00677754861053079,0.0224652365581818,-3.37849171783833
"O70252",1.45326090352374,6.35176570762679,3.05570001259837,0.00687313984448025,0.0227330947974422,-3.39204830739933
"Q60631",0.535498288548728,6.60649735226619,3.05461250624458,0.00688940371125767,0.0227379890727774,-3.39433566046725
"Q640N3",0.624126134407027,6.70541464379374,3.04296300876376,0.00706599206969438,0.0232708689575802,-3.41882227180559
"Q9DBJ1",0.577742739917031,6.57664127257361,3.0416681149071,0.00708589067305992,0.0232733579774814,-3.42154227507892
"P70349",0.691581317946929,6.54412643044251,3.04094592158205,0.00709701228312013,0.0232733579774814,-3.42305912936649
"P38060",0.532576289001114,6.84599364459818,3.03682548022419,0.00716079185565929,0.0234325486680936,-3.43171132127678
"Q8K183",0.964045889173391,6.58841456169511,3.03579502037085,0.00717682914573074,0.0234351660852099,-3.43387452950016
"A0A1W2P6G5",0.6660887221066,6.54740254810576,3.0301019968119,0.00726606288864096,0.0236762811922241,-3.44582153946085
"Q99KP3",0.473596734704238,6.88566439296115,3.02777296693781,0.00730287893232907,0.0237459361478269,-3.45070705528647
"Q9DB05",1.22285317215802,6.38444666120067,3.0199353643331,0.00742810899576906,0.0241021764461874,-3.46713895714978
"P12787",0.672582556983032,6.58493034180669,3.01492621159873,0.00750923694208944,0.0242681096036265,-3.47763378575711
"Q9CQM5",0.923772354081865,6.53712632325173,3.01482982973757,0.00751080635326802,0.0242681096036265,-3.47783566380297
"A0A0A6YWB0",1.05146036082406,6.33851152370006,3.01235393238939,0.00755123151760279,0.0242799689876787,-3.48302088321018
"Q8BTZ7",0.421063983329605,7.53436175705419,3.01210734693634,0.00755526919832814,0.0242799689876787,-3.48353722721157
"A0A1L1SSA8",0.398137073380616,6.62266052743839,3.01170652419781,0.00756183689538239,0.0242799689876787,-3.4843765114679
"P18337",0.939529412114334,7.83850890049989,3.00055920389339,0.00774673096034409,0.0248218171187692,-3.50770352204072
"P97429",1.11050975953959,6.42798185009038,2.99332331231338,0.00786909138069855,0.025161460589427,-3.52283043813587
"Q9EQP2",0.626163437020296,6.29083296993483,2.98997802030223,0.00792629348743952,0.0252917829536971,-3.52981987942558
"Q6NVF9",1.14977237565037,6.46357836654189,2.98526789535986,0.00800751818400697,0.0254980599730905,-3.53965657840719
"A0A1W2P845",0.839531397088071,3.24578723355015,2.98138665644462,0.00807505571372503,0.0256599910903081,-3.54775838915879
"Q8BH43",1.07348067502236,6.42811027827005,2.97900267972034,0.00811681310025148,0.0257395021612099,-3.55273304881454
"O55222",0.916108382019244,5.89871353876081,2.9748065717402,0.00819082108541897,0.0259207465624987,-3.561485897568
"Q9JHI5",1.25029795793386,6.40646836022415,2.96869632447714,0.00829976134829365,0.026211566639991,-3.57422420825412
"P18760",0.71384590319946,6.54937277246138,2.9555558032366,0.00853882683977426,0.0268686906304918,-3.60158915988752
"Q8BK72",1.13510996931523,6.24186146513007,2.95465233551134,0.00855550668056262,0.0268686906304918,-3.60346911823967
"Q9Z1Q5",0.574679845733067,6.59969734358709,2.95437002782299,0.00856072512445659,0.0268686906304918,-3.60405651137289
"Q9JKV5",0.629403262026087,6.50319888935274,2.95345201256225,0.0085777159295003,0.0268686906304918,-3.60596648006196
"P09528",1.22806303770232,6.36814311211821,2.94134696584853,0.00880483806811181,0.0275240669690162,-3.63113267899192
"P42669",1.33436885772416,5.9866172535385,2.93333469666172,0.00895836175543215,0.0279471812978796,-3.64777063355757
"Q05DV1",-0.651177584522405,6.30320739204937,-2.91730661789227,0.0092732927676021,0.0288711017744373,-3.68100683566611
"P40336",0.832946987817348,6.51577276112481,2.91253888625327,0.00936902197607187,0.0291102137357546,-3.69088107929139
"P35282",1.60355035197736,6.19100147052735,2.91115073401202,0.00939707329361638,0.029138505495125,-3.69375495838988
"Q6TEK5",-0.709217050155071,7.05543278696062,-2.90181598560994,0.00958782736767099,0.0296701780512635,-3.71306808000705
"Q05816",0.902463778439264,6.52196455684993,2.8981958199485,0.00966280780532019,0.0298421654710491,-3.72055212089889
"Q7TMF3",2.24016306855399,6.09646784607282,2.89702976843099,0.00968707937756261,0.0298571705063954,-3.72296201703148
"Q62241",0.734393971915675,6.46273908937428,2.89271597187368,0.00977738505883016,0.0300752364409616,-3.73187440697565
"Q9CX86",-0.682248388872549,6.53912508524591,-2.88739006116743,0.0098900010283343,0.0303609213205153,-3.74287130853011
"P62259",0.697961797808698,6.57526327982062,2.88332903439636,0.00997671208299949,0.0305342276033767,-3.75125160976387
"Q3UQ44",0.989874891456987,6.45832158496669,2.88288853911381,0.00998616156339303,0.0305342276033767,-3.75216035759816
"Q9D1Q6",1.03677796247841,6.42752965622841,2.87206189567617,0.0102211495449843,0.031190730159099,-3.77448012477609
"Q05144",0.714231432398933,6.45023641061496,2.87080632343394,0.0102487441946053,0.0312130070718871,-3.77706659432271
"Q31099",0.888028954542069,6.57525647791277,2.86448395594854,0.0103887917106427,0.0315769993102143,-3.79008437173457
"Q99LF4",1.02167069129629,6.45767105241305,2.86273173641703,0.0104279309918974,0.0316334474665447,-3.79369034542841
"Q3UPL0",1.15273375810698,6.36742892273745,2.85660797819433,0.0105658375973893,0.0319886972928834,-3.80628636395943
"B7ZNL2",0.892828324956815,6.52470483617721,2.85426994930919,0.0106189524629437,0.0320863435913703,-3.81109286572277
"A0A075B5L1",-1.28607025099161,3.31303685365035,-2.84820755709897,0.010757878734242,0.0324405127412272,-3.82354912479424
"Q9DBS1",1.16909864994384,6.37813713239346,2.84732063756615,0.0107783498119422,0.0324405127412272,-3.82537063733047
"Q9WUM4",0.929197242082827,6.43832148831537,2.8414398783583,0.0109150371191542,0.0327877482212094,-3.83744293291418
"Q8R5J9",1.07510976031233,6.38901770836867,2.83801285195783,0.0109954607516113,0.0329649486081446,-3.84447380974148
"Q8BYW1",1.14981417533326,6.35644687923301,2.8355031298297,0.011054719414431,0.0330781292984335,-3.84962073956206
"Q9WV55",0.809983899282563,6.50930008479657,2.83305984486632,0.0111127048649567,0.0331631901330174,-3.85462978430198
"A0A498WGK2",-1.05390064276861,6.65852670266387,-2.83248995688573,0.0111262718521697,0.0331631901330174,-3.85579789452043
"P01901",1.28016211832137,6.29839799024453,2.83053426529426,0.011172951264292,0.0332379091769462,-3.85980584258389
"A0A2R8VI72",0.931842861742009,5.90571518756799,2.82924667926248,0.0112037869082027,0.0332652978085246,-3.86244402359669
"Q9CXS4",1.48198525778322,5.97222966826367,2.82473501703921,0.0113124820257321,0.0335233089702813,-3.87168456544701
"P52760",0.872224213437485,6.48987765134714,2.81938094394026,0.0114427900790602,0.0337965157339194,-3.88264326465268
"Q9D8U8",0.715515426976475,6.55922620412122,2.8186078806616,0.0114617239389217,0.0337965157339194,-3.88422491796622
"Q9CR00",0.493796746362616,6.59211767768589,2.81824593912168,0.0114705989682093,0.0337965157339194,-3.88496537786152
"P70441",1.06159065589017,6.58011913837701,2.81515373243823,0.0115466918666598,0.0339350106413184,-3.89128994213851
"Q8C0L6",0.789848973428251,6.67276164128964,2.81454481804628,0.0115617331443764,0.0339350106413184,-3.89253505844461
"Q61581",0.56986836639898,5.25443552437745,2.81297067235022,0.0116007047850851,0.0339845408751636,-3.89575341778763
"B0QZN5",0.791543333369411,6.55179256980219,2.80032126163759,0.0119184909989255,0.0348145208819185,-3.9215902983122
"A0A2I3BQU9",1.25444045011289,6.51478314168918,2.79989701683299,0.011929292915976,0.0348145208819185,-3.9224560595689
"F8WHM5",0.846977842515457,6.45446898285839,2.7983234489043,0.0119694406037305,0.0348655296373818,-3.92566681678669
"Q9WU78",0.920278105836646,6.48824216322937,2.79600661262702,0.0120287883840108,0.0349433798066616,-3.93039289582104
"P63094",0.721867016947489,6.48180583419373,2.7955076456679,0.0120416068254426,0.0349433798066616,-3.9314105332609
"P30681",0.665292671146022,6.57152014017914,2.79301902023662,0.0121057358053732,0.0350633176434349,-3.93648500867175
"Q69Z99",0.392998957335592,7.13929005672822,2.77391102284071,0.0126091762656885,0.0364528441665956,-3.9753889122877
"Q9WU28",0.447064384640784,7.16975844902741,2.77203523761251,0.0126596675546311,0.0365301476529505,-3.97920238012432
"P70271",0.708089205873164,5.51583434561552,2.76510408235802,0.0128479249605463,0.0370039486691389,-3.99328458835454
"P97797",0.841373863771067,6.72368219125595,2.75862661976493,0.0130262856395807,0.0374475276891123,-4.00643240785907
"G3XA18",1.05738643231576,6.63572706958725,2.75347000220435,0.0131699716090132,0.0377899558482506,-4.01689044000727
"Q8BJW5",0.901597206303181,6.80695400659793,2.75077614853129,0.0132456373015474,0.0379362945433518,-4.02235068650893
"Q99KJ8",1.64705877652984,6.18667154683406,2.7497927012408,0.0132733643489573,0.0379450452949746,-4.02434353069761
"G5E829",0.999455181083105,5.94544782894562,2.74826316664553,0.0133165982275654,0.0379980112690085,-4.02744239202004
"Q8K1X4",1.39059293497283,6.42637776730243,2.74550467779856,0.0133949112393228,0.0380990518488963,-4.03302938703893
"Q9CQ60",0.688630800764117,6.56738570353664,2.74527147413846,0.0134015520482789,0.0380990518488963,-4.0335016104488
"Q09014",-0.936422066535887,6.43993487163676,-2.72718265282147,0.0139263806035389,0.0395180320447284,-4.07008102352701
"Q9JHL1",0.535027951810128,4.45486945025298,2.72043981301666,0.014127007481669,0.0400135129038802,-4.08369132496636
"A0A0R4J023",0.65507299555553,6.86200310241004,2.71910631804827,0.0141670106558177,0.0400530558614845,-4.08638132966869
"A0A0B4J1J5",-1.09571653666434,5.98406304713022,-2.7156809967095,0.0142702634005228,0.0402709451559707,-4.09328861210244
"Q99PM3",0.406376123726494,7.15094081400322,2.71178804132423,0.014388486564792,0.0405302057447803,-4.10113455247938
"Q91YH5",1.2536116383609,6.25412468394987,2.70843554975794,0.0144910468840914,0.0407444791731857,-4.10788751586837
"Q3TRM8",1.05861486955752,6.47117813295469,2.70457192103929,0.0146101111470242,0.0410042900440204,-4.1156657891306
"P05202",0.56557119755902,6.59776993817409,2.68534353670029,0.0152167057407134,0.042628949779995,-4.15430771349076
"P57780",0.613359295777603,5.75678681641037,2.67839177459506,0.0154418748797899,0.0431810973911217,-4.16824973273619
"Q9DCW4",0.575152372435098,6.57609839960346,2.66326743942976,0.0159427904145382,0.044500928598112,-4.19852928263936
"Q9DBG3",0.709095474668161,6.40756250943461,2.6575533130089,0.0161360448790232,0.0449587627245247,-4.20995018157871
"Q8VD75",0.774991175378681,6.32103393115401,2.65666641293844,0.016166239748901,0.0449614407482998,-4.21172189876113
"Q62383",-0.553512661236153,7.09448465785036,-2.64620304069192,0.0165265590113837,0.045880591623661,-4.23260486734176
"Q6P5E4",0.803221155784593,6.49441715310912,2.64433658757224,0.0165916315626666,0.0459782510691553,-4.23632622872188
"A2ATI8",0.661118575901199,6.51588847305928,2.64145765010355,0.0166924823732895,0.0461745285793511,-4.24206406770202
"A0A4W7PWM5",1.6484841702261,6.19174107446914,2.64005399617139,0.0167418646020039,0.0462279852026606,-4.24486062444631
"F6WR04",1.68057063345747,6.07682283987937,2.63888240561291,0.0167831890405625,0.0462590407605469,-4.247194337998
"E9Q7G1",0.432070221520889,6.6162278817672,2.63745512842277,0.0168336633055033,0.046315159506018,-4.25003675065523
"Q99K48",0.909624984330958,6.4456394303439,2.63069006129044,0.0170748752748822,0.0468578067786232,-4.26350022501789
"P27546",0.951787248835597,5.92199857756556,2.63021806342567,0.0170918267898619,0.0468578067786232,-4.26443900690348
"Q9WVK4",2.04066050147321,5.35505862972631,2.62569197072376,0.017255193668958,0.0472215086527711,-4.27343745366558
"P56959",0.614770159677029,6.5751403600941,2.61647095146107,0.017592628276347,0.048059435682099,-4.29174895067033
"P08249",0.477717540071954,6.60394395407691,2.61356918206081,0.0177001073049057,0.0482673138917463,-4.297505535239
"O70435",0.684317462520248,6.54496790165205,2.60561488230485,0.0179979369225384,0.0489926141360426,-4.31327091655054
"P08032",0.526250606380828,7.07405393982652,2.60253704722816,0.0181144516989475,0.0491191169205291,-4.31936544102909
"P26645",1.4651886797605,5.82621387542588,2.60223860210334,0.018125787688692,0.0491191169205291,-4.31995623164085
"Q06138",-1.0442693438837,6.45675776643042,-2.60185889498291,0.0181402200330692,0.0491191169205291,-4.32070784176288
"P04441",1.56900052787014,6.18948979895434,2.5846071446341,0.0188075754985926,0.0508366451965473,-4.35480493268863
"Q9Z2U1",0.574195567261201,6.58322324338637,2.57963375608952,0.0190042476564698,0.0512480950417309,-4.36461558387573
"P61971",0.622090489417421,6.75153649074848,2.57907567075239,0.0190264384062603,0.0512480950417309,-4.36571594599572
"F6VQ81",0.856518254837717,6.4698515180443,2.57554941899111,0.019167219352457,0.0515370338532847,-4.37266606872915
"P63213",-0.916746888525267,7.3170379953915,-2.57457125708307,0.0192064458107295,0.0515523798549772,-4.37459322835085
"P62835",0.629460261027091,6.4969358632039,2.57067950919435,0.0193632685088641,0.0518827647502317,-4.3822573944047
"Q3THE2",0.538267685846841,6.39071839386894,2.56676450369502,0.019522252374195,0.0521790064404098,-4.38996203325262
"Q8C845",0.969504263375339,6.45013478759316,2.56565849854825,0.0195673895533967,0.0521790064404098,-4.39213765451947
"Q91YR1",1.0371643391693,5.7638314579064,2.56545735485583,0.0195756090481901,0.0521790064404098,-4.39253327797332
"Q9D1M4",-0.34524213209675,7.44751703446822,-2.55831642565751,0.0198695427879355,0.0528465818898677,-4.40656935251016
"Q9JHU4",0.85214728540113,6.27329660618353,2.55767316534045,0.0198962247969844,0.0528465818898677,-4.40783285169304
"Q8R3L2",-0.833159328154336,7.2765037374793,-2.55688075440843,0.0199291401145145,0.0528465818898677,-4.40938911351706
"A0A494BAH5",0.750050780199215,6.45984785885357,2.5558005533199,0.0199740927693126,0.0528746207903662,-4.41151022604383
"Q9DCX2",0.613875107720932,6.57837812486888,2.55358200972338,0.0200667188628178,0.0530285457233913,-4.41586532568645
"Q9Z2N8",1.00313277384337,6.46216040160664,2.55022722325672,0.0202075567131415,0.0533091290305516,-4.42244760939913
"Q9D0S9",0.460567164085648,6.84915676307194,2.54722298819151,0.0203344715102133,0.053552084216966,-4.42833869939887
"Q8VD65",-1.13999689999517,6.05630977949406,-2.54238661415586,0.0205403711641793,0.0540018647017227,-4.43781572829307
"P63254",1.70008976516886,6.23316757164513,2.54028343261784,0.0206305241299255,0.0540545141693672,-4.44193437211953
"P97315",0.665518929772253,5.8204651285722,2.54027959227742,0.0206306890880485,0.0540545141693672,-4.44194189117943
"E9PYD5",0.809770339110417,6.58190338473173,2.53649596506557,0.0207938185454251,0.0543361074399759,-4.44934734174698
"Q00612",0.866432707061673,6.45815569660297,2.53576739180165,0.0208253703826962,0.0543361074399759,-4.45077274113083
"Q8K4Z3",0.662147565152365,6.77602850482616,2.53533423077077,0.0208441504483653,0.0543361074399759,-4.45162009797448
"P51660",1.02817950468536,6.35342628313959,2.53338295812714,0.0209289482210424,0.0544648432554368,-4.45543637273707
"Q07417",0.620808994495449,6.56499888666332,2.52552149419444,0.0212739035109044,0.0552690263509644,-4.47079780072362
"P26231",1.97851293764536,5.22535158617929,2.52128405317379,0.0214620604472431,0.0556505063407411,-4.4790685365835
"Q8R574",0.60893852467799,6.5788667867846,2.52058820314096,0.0214931084306894,0.0556505063407411,-4.48042608832193
"Q02257",-1.17408830479137,6.54693573261895,-2.51976724216695,0.0215297932556676,0.0556518017264147,-4.48202749529372
"Q810A7",-0.383646645217858,7.48288236309596,-2.51276778328337,0.021844975378416,0.0563279539497474,-4.49567098536766
"A0A0R4J1N9",0.569056414384987,6.55576225410684,2.51233464229299,0.0218646219167745,0.0563279539497474,-4.49651468322976
"P20491",0.59085834151769,6.50574012227663,2.5085644459454,0.0220363373052815,0.0566112981810779,-4.50385558530009
"Q5SVG5",1.13147123631031,6.46042884448745,2.50830450060136,0.0220482234138268,0.0566112981810779,-4.50436152891899
"P97822",-0.474069077321399,6.53287611536351,-2.50655710550741,0.0221282809203915,0.0567221600926034,-4.50776191834742
"A2CEK3",0.553410850954512,6.85269231883303,2.50323832171116,0.022281087757385,0.0569897672496177,-4.51421709028659
"P63321",1.06220153977519,6.25277001539305,2.50268225375191,0.0223067879611637,0.0569897672496177,-4.51529826724673
"Q8BLF1",1.01688129911569,6.35947869989189,2.50098209531617,0.0223855389697581,0.0570961176376252,-4.5186032180456
"Q3TBT3",0.859984428862882,6.04457494753646,2.49999238731868,0.0224315027134303,0.0571186277702912,-4.52052662558302
"P97352",0.825113661121622,6.58294365591257,2.49661623535619,0.0225889674802067,0.0574245156769552,-4.52708513404338
"S4R2U7",0.688662376773983,6.58250877382044,2.49005680055938,0.022897885029933,0.0581137742178829,-4.5398153485412
"A2AQ43",-1.20028714039679,6.54002736310257,-2.48914581625517,0.022941101501668,0.0581275356006018,-4.54158206902687
"Q8QZT1",0.580610171647102,6.4894284613878,2.48189213739244,0.0232879631679551,0.0589093541978864,-4.55563840739502
"A0A0N4SVL8",1.17956410052065,5.39873446153141,2.47641630847525,0.0235530754017099,0.0594821510144988,-4.56623646427875
"P70677",-1.12108581748547,6.29132897185012,-2.47075846667574,0.023829982283549,0.0600828077903251,-4.57717487059993
"P62309",0.49887460764743,6.48350792865897,2.4662596280075,0.0240523482827176,0.0605442089342383,-4.58586386871069
"Q8BV49",0.941929432430624,6.2671309983819,2.46529168409277,0.0241004457232203,0.0605661528142367,-4.5877323337775
"P03958",0.616047018039314,6.95807309578488,2.4476174326002,0.0249947443061227,0.0627111202982329,-4.62178647967545
"O08797",1.09036283660609,6.29668871328695,2.44016735547739,0.0253809724789443,0.0635764424635444,-4.63610484223304
"D3Z6Z0",0.9378198884273,6.42794143445399,2.43377253425223,0.0257169551409673,0.0642059583190144,-4.64837783029357
"Q9D2G2",0.627251461495179,6.56194666886668,2.43324604778456,0.0257448017775963,0.0642059583190144,-4.64938755337511
"P99024",0.586833498185518,6.58393735521324,2.4330056373481,0.0257575268418933,0.0642059583190144,-4.64984858881333
